id,gender,bg_type,nationality,gpa,gpa_scale,gre,toefl,major,intern_desc,has_paper,has_research,courses_note,program,result,season,source
6713,unknown,,,3.5,4,170,,,,不明,不明,,ncstate-mfm,accepted,17Fall,quantnet_tracker
6714,unknown,,,3.1,4,163,,,,不明,不明,,ncstate-mfm,accepted,17Fall,quantnet_tracker
6715,unknown,,,3.6,4,166,98,,,不明,不明,,ncstate-mfm,rejected,17Fall,quantnet_tracker
6716,unknown,,,3.69,4,163,,,,不明,不明,,ncstate-mfm,accepted,17Fall,quantnet_tracker
6717,unknown,,,3.52,4,164,102,,,不明,不明,,ncstate-mfm,rejected,17Fall,quantnet_tracker
6718,unknown,,,3.4,4,158,,,,不明,不明,,ncstate-mfm,rejected,17Fall,quantnet_tracker
6719,unknown,,,4,4,170,,,,不明,不明,,ncstate-mfm,accepted,17Fall,quantnet_tracker
6720,unknown,,,3.1,4,160,,,,不明,不明,,ncstate-mfm,accepted,16Fall,quantnet_tracker
6721,unknown,,,3.61,4,162,,,,不明,不明,,ncstate-mfm,accepted,16Fall,quantnet_tracker
6722,unknown,,,3.6,4,162,,,,不明,不明,,ncstate-mfm,accepted,15Fall,quantnet_tracker
6723,unknown,,,3.3,4,170,,,,不明,不明,,ncstate-mfm,accepted,14Fall,quantnet_tracker
6724,unknown,,,3.79,4,168,,,,不明,不明,,ncstate-mfm,accepted,14Fall,quantnet_tracker
6725,unknown,,,3.29,4,,,,,不明,不明,,ncstate-mfm,accepted,14Fall,quantnet_tracker
6726,unknown,,,3.5,4,164,,,,不明,不明,,ncstate-mfm,rejected,13Fall,quantnet_tracker
6727,unknown,,,3.2,4,169,,,,不明,不明,,ncstate-mfm,accepted,13Fall,quantnet_tracker
6728,unknown,,,3.94,4,163,,,,不明,不明,,ncstate-mfm,accepted,13Fall,quantnet_tracker
6729,unknown,,,3.67,4,163,102,,,不明,不明,,ncstate-mfm,accepted,13Fall,quantnet_tracker
6730,unknown,,,3.7,4,159,,,,不明,不明,,ncstate-mfm,accepted,12Fall,quantnet_tracker
6731,unknown,,,3.6,4,166,,,,不明,不明,,ncstate-mfm,rejected,12Fall,quantnet_tracker
6732,unknown,,,3.94,4,166,,,,不明,不明,,ncstate-mfm,accepted,12Fall,quantnet_tracker
6733,unknown,,,3.46,4,163,,,,不明,不明,,ncstate-mfm,accepted,12Fall,quantnet_tracker
6734,unknown,,,3.7,4,165,101,,,不明,不明,,ncstate-mfm,accepted,12Fall,quantnet_tracker
6735,unknown,,,3.4,4,166,,,,不明,不明,,ncstate-mfm,rejected,12Fall,quantnet_tracker
6736,unknown,,,3.47,4,161,101,,,不明,不明,,ncstate-mfm,rejected,12Fall,quantnet_tracker
6737,unknown,,,4,4,168,,,,不明,不明,,ncstate-mfm,accepted,12Fall,quantnet_tracker
6738,unknown,,,3,4,166,,,,不明,不明,,ncstate-mfm,rejected,11Fall,quantnet_tracker
6739,unknown,,,3.5,4,166,,,,不明,不明,,ncstate-mfm,accepted,11Fall,quantnet_tracker
6740,unknown,,,3.25,4,166,,,,不明,不明,,ncstate-mfm,rejected,11Fall,quantnet_tracker
6741,unknown,,,3.62,4,164,,,,不明,不明,,ncstate-mfm,accepted,11Fall,quantnet_tracker
6742,unknown,,,,4,,,,,不明,不明,,ncstate-mfm,accepted,11Fall,quantnet_tracker
6743,unknown,,,3,4,163,,,,不明,不明,,ncstate-mfm,rejected,11Fall,quantnet_tracker
6744,unknown,,,,4,,,,,不明,不明,,ncstate-mfm,accepted,10Fall,quantnet_tracker
6745,unknown,,,,4,,,,,不明,不明,,ncstate-mfm,rejected,10Fall,quantnet_tracker
6746,unknown,,,3.65,4,159,98,,,不明,不明,,uncc-msmf,accepted,26Fall,quantnet_tracker
6747,unknown,,,3.5,4,,103,,,不明,不明,,uncc-msmf,accepted,23Fall,quantnet_tracker
6748,unknown,,,3.5,4,167,,,,不明,不明,,uncc-msmf,accepted,25Fall,quantnet_tracker
6749,unknown,,,3.6,4,168,,,,不明,不明,,uncc-msmf,accepted,23Fall,quantnet_tracker
6750,unknown,,,2.83,4,168,,,,不明,不明,,uncc-msmf,accepted,22Fall,quantnet_tracker
6751,unknown,,,2.98,4,170,,,,不明,不明,,uncc-msmf,accepted,19Fall,quantnet_tracker
6752,unknown,,,4,4,155,,,,不明,不明,,uncc-msmf,accepted,19Fall,quantnet_tracker
6753,unknown,,,3.53,4,167,,,,不明,不明,,uncc-msmf,accepted,18Fall,quantnet_tracker
6754,unknown,,,3.6,4,168,,,,不明,不明,,uncc-msmf,accepted,18Fall,quantnet_tracker
6755,unknown,,,3.5,4,164,,,,不明,不明,,uncc-msmf,accepted,18Fall,quantnet_tracker
6756,unknown,,,3.3,4,159,,,,不明,不明,,uncc-msmf,accepted,18Fall,quantnet_tracker
6757,unknown,,,3.52,4,164,102,,,不明,不明,,uncc-msmf,accepted,17Fall,quantnet_tracker
6758,unknown,,,3.4,4,158,,,,不明,不明,,uncc-msmf,accepted,17Fall,quantnet_tracker
6759,unknown,,,3.2,4,167,,,,不明,不明,,uncc-msmf,accepted,17Fall,quantnet_tracker
6760,unknown,,,3.8,4,161,,,,不明,不明,,uncc-msmf,accepted,17Fall,quantnet_tracker
6761,unknown,,,3.7,4,168,,,,不明,不明,,uncc-msmf,accepted,16Fall,quantnet_tracker
6762,unknown,,,3.1,4,163,,,,不明,不明,,uncc-msmf,accepted,16Fall,quantnet_tracker
6763,unknown,,,3.8,4,168,,,,不明,不明,,uncc-msmf,accepted,16Fall,quantnet_tracker
6764,unknown,,,3.5,4,170,,,,不明,不明,,uncc-msmf,accepted,15Fall,quantnet_tracker
6765,unknown,,,3.48,4,161,,,,不明,不明,,uncc-msmf,accepted,15Fall,quantnet_tracker
6766,unknown,,,3.1,4,157,,,,不明,不明,,uncc-msmf,accepted,14Fall,quantnet_tracker
6767,unknown,,,3.2,4,161,,,,不明,不明,,uncc-msmf,accepted,13Fall,quantnet_tracker
6768,unknown,,,3.7,4,165,101,,,不明,不明,,uncc-msmf,accepted,12Fall,quantnet_tracker
6769,unknown,,,3.4,4,166,,,,不明,不明,,uncc-msmf,accepted,12Fall,quantnet_tracker
6770,unknown,,,3.3,4,159,,,,不明,不明,,uncc-msmf,accepted,12Fall,quantnet_tracker
6771,unknown,,,3.89,4,168,,,,不明,不明,,umich-mfe,rejected,26Fall,quantnet_tracker
6772,unknown,,,3.9,4,170,112,,,不明,不明,,umich-mfe,accepted,25Fall,quantnet_tracker
6773,unknown,,,3.55,4,,,,,不明,不明,,umich-mfe,rejected,25Fall,quantnet_tracker
6774,unknown,,,3.5,4,170,106,,,不明,不明,,umich-mfe,rejected,25Fall,quantnet_tracker
6775,unknown,,,3.67,4,166,,,,不明,不明,,umich-mfe,accepted,25Fall,quantnet_tracker
6776,unknown,,,4,4,170,,,,不明,不明,,umich-mfe,accepted,25Fall,quantnet_tracker
6777,unknown,,,3.9,4,170,,,,不明,不明,,umich-mfe,rejected,24Fall,quantnet_tracker
6778,unknown,,,3.8,4,,,,,不明,不明,,umich-mfe,rejected,23Fall,quantnet_tracker
6779,unknown,,,3.436,4,,,,,不明,不明,,umich-mfe,accepted,22Fall,quantnet_tracker
6780,unknown,,,3.86,4,170,,,,不明,不明,,umich-mfe,accepted,20Fall,quantnet_tracker
6781,unknown,,,3.56,4,170,,,,不明,不明,,umich-mfe,rejected,19Fall,quantnet_tracker
6782,unknown,,,3.71,4,167,,,,不明,不明,,umich-mfe,rejected,19Fall,quantnet_tracker
6783,unknown,,,3.58,4,170,,,,不明,不明,,umich-mfe,rejected,19Fall,quantnet_tracker
6784,unknown,,,4,4,169,,,,不明,不明,,umich-mfe,accepted,19Fall,quantnet_tracker
6785,unknown,,,3.72,4,169,,,,不明,不明,,umich-mfe,rejected,19Fall,quantnet_tracker
6786,unknown,,,4,4,160,,,,不明,不明,,umich-mfe,rejected,19Fall,quantnet_tracker
6787,unknown,,,3.34,4,170,,,,不明,不明,,umich-mfe,accepted,18Fall,quantnet_tracker
6788,unknown,,,3.8,4,169,,,,不明,不明,,umich-mfe,accepted,18Fall,quantnet_tracker
6789,unknown,,,3.96,4,170,,,,不明,不明,,umich-mfe,accepted,18Fall,quantnet_tracker
6790,unknown,,,3.61,4,170,,,,不明,不明,,umich-mfe,rejected,17Fall,quantnet_tracker
6791,unknown,,,3.3,4,170,,,,不明,不明,,umich-mfe,rejected,17Fall,quantnet_tracker
6792,unknown,,,3.53,4,170,,,,不明,不明,,umich-mfe,accepted,17Fall,quantnet_tracker
6793,unknown,,,3.71,4,170,,,,不明,不明,,umich-mfe,accepted,17Fall,quantnet_tracker
6794,unknown,,,3.92,4,170,,,,不明,不明,,umich-mfe,accepted,17Fall,quantnet_tracker
6795,unknown,,,3.83,4,170,,,,不明,不明,,umich-mfe,accepted,17Fall,quantnet_tracker
6796,unknown,,,3.91,4,170,,,,不明,不明,,umich-mfe,accepted,17Fall,quantnet_tracker
6797,unknown,,,3.4,4,170,,,,不明,不明,,umich-mfe,accepted,17Fall,quantnet_tracker
6798,unknown,,,3.28,4,170,114,,,不明,不明,,umich-mfe,rejected,17Fall,quantnet_tracker
6799,unknown,,,3.68,4,170,,,,不明,不明,,umich-mfe,accepted,16Fall,quantnet_tracker
6800,unknown,,,3.79,4,167,,,,不明,不明,,umich-mfe,rejected,16Fall,quantnet_tracker
6801,unknown,,,4,4,,,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6802,unknown,,,3.58,4,170,113,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6803,unknown,,,4.0,4,170,,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6804,unknown,,,3.2,4,170,113,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6805,unknown,,,3.94,4,169,,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6806,unknown,,,4.0,4,,,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6807,unknown,,,3.84,4,170,,,,不明,不明,,stanford-mcf,rejected,26Fall,quantnet_tracker
6808,unknown,,,4,4,168,,,,不明,不明,,stanford-mcf,accepted,26Fall,quantnet_tracker
6809,unknown,,,3.41,4,,,,,不明,不明,,stanford-mcf,accepted,26Fall,quantnet_tracker
6810,unknown,,,4,4,,,,,不明,不明,,stanford-mcf,accepted,25Fall,quantnet_tracker
6811,unknown,,,4.0,4,169,105,,,不明,不明,,stanford-mcf,accepted,25Fall,quantnet_tracker
6812,unknown,,,4,4,163,113,,,不明,不明,,stanford-mcf,accepted,25Fall,quantnet_tracker
6813,unknown,,,4.0,4,,,,,不明,不明,,stanford-mcf,accepted,25Fall,quantnet_tracker
6814,unknown,,,3.5,4,,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6815,unknown,,,4.0,4,170,,,,不明,不明,,stanford-mcf,accepted,25Fall,quantnet_tracker
6816,unknown,,,3.98,4,,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6817,unknown,,,3.47,4,,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6818,unknown,,,3.88,4,170,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6819,unknown,,,3.2,4,170,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6820,unknown,,,4.0,4,170,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6821,unknown,,,3.82,4,,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6822,unknown,,,3.9,4,,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6823,unknown,,,4.0,4,167,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6824,unknown,,,3.96,4,170,,,,不明,不明,,stanford-mcf,rejected,25Fall,quantnet_tracker
6825,unknown,,,3.4,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6826,unknown,,,3.88,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6827,unknown,,,3.88,4,,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6828,unknown,,,3.36,4,166,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6829,unknown,,,3.85,4,168,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6830,unknown,,,3.756,4,,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6831,unknown,,,3.77,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6832,unknown,,,4,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6833,unknown,,,3.7,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6834,unknown,,,3.56,4,168,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6835,unknown,,,3.93,4,167,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6836,unknown,,,3.86,4,169,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6837,unknown,,,3.96,4,,,,,不明,不明,,stanford-mcf,accepted,24Fall,quantnet_tracker
6838,unknown,,,3.62,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6839,unknown,,,3.96,4,170,,,,不明,不明,,stanford-mcf,rejected,24Fall,quantnet_tracker
6840,unknown,,,4,4,,,,,不明,不明,,stanford-mcf,accepted,24Fall,quantnet_tracker
6841,unknown,,,3.75,4,170,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6842,unknown,,,3.9,4,168,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6843,unknown,,,3.4,4,,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6844,unknown,,,3.96,4,,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6845,unknown,,,3.91,4,,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6846,unknown,,,4,4,170,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6847,unknown,,,3.85,4,,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6848,unknown,,,3.7,4,170,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6849,unknown,,,3.91,4,170,,,,不明,不明,,stanford-mcf,rejected,23Fall,quantnet_tracker
6850,unknown,,,4,4,,,,,不明,不明,,stanford-mcf,accepted,23Fall,quantnet_tracker
6851,unknown,,,3.82,4,,,,,不明,不明,,stanford-mcf,accepted,23Fall,quantnet_tracker
6852,unknown,,,3.9,4,168,,,,不明,不明,,stanford-mcf,rejected,22Fall,quantnet_tracker
6853,unknown,,,3.11,4,170,,,,不明,不明,,stanford-mcf,rejected,22Fall,quantnet_tracker
6854,unknown,,,3.32,4,170,,,,不明,不明,,stanford-mcf,rejected,21Fall,quantnet_tracker
6855,unknown,,,3.9,4,170,,,,不明,不明,,stanford-mcf,rejected,21Fall,quantnet_tracker
6856,unknown,,,3.7,4,169,,,,不明,不明,,stanford-mcf,rejected,21Fall,quantnet_tracker
6857,unknown,,,4,4,,,,,不明,不明,,stanford-mcf,rejected,21Fall,quantnet_tracker
6858,unknown,,,3.77,4,169,,,,不明,不明,,stanford-mcf,rejected,21Fall,quantnet_tracker
6859,unknown,,,3.92,4,170,,,,不明,不明,,stanford-mcf,rejected,21Fall,quantnet_tracker
6860,unknown,,,,4,170,,,,不明,不明,,stanford-mcf,rejected,20Fall,quantnet_tracker
6861,unknown,,,3.98,4,170,,,,不明,不明,,stanford-mcf,accepted,20Fall,quantnet_tracker
6862,unknown,,,3.84,4,169,,,,不明,不明,,stanford-mcf,rejected,20Fall,quantnet_tracker
6863,unknown,,,3.9,4,170,,,,不明,不明,,stanford-mcf,accepted,20Fall,quantnet_tracker
6864,unknown,,,3.54,4,169,,,,不明,不明,,stanford-mcf,accepted,20Fall,quantnet_tracker
6865,unknown,,,3.8,4,170,,,,不明,不明,,stanford-mcf,rejected,20Fall,quantnet_tracker
6866,unknown,,,3.7,4,170,,,,不明,不明,,stanford-mcf,rejected,19Fall,quantnet_tracker
6867,unknown,,,3.84,4,170,,,,不明,不明,,stanford-mcf,rejected,19Fall,quantnet_tracker
6868,unknown,,,3.95,4,170,,,,不明,不明,,stanford-mcf,accepted,19Fall,quantnet_tracker
6869,unknown,,,3.75,4,168,,,,不明,不明,,stanford-mcf,rejected,19Fall,quantnet_tracker
6870,unknown,,,4,4,170,,,,不明,不明,,stanford-mcf,rejected,19Fall,quantnet_tracker
6871,unknown,,,3.76,4,170,,,,不明,不明,,stanford-mcf,accepted,19Fall,quantnet_tracker
6872,unknown,,,3.77,4,170,,,,不明,不明,,stanford-mcf,rejected,18Fall,quantnet_tracker
6873,unknown,,,3.71,4,170,,,,不明,不明,,stanford-mcf,rejected,18Fall,quantnet_tracker
6874,unknown,,,3.626,4,168,,,,不明,不明,,stanford-mcf,rejected,18Fall,quantnet_tracker
6875,unknown,,,3.85,4,168,,,,不明,不明,,stanford-mcf,rejected,18Fall,quantnet_tracker
6876,unknown,,,3.3,4,170,,,,不明,不明,,stanford-mcf,rejected,18Fall,quantnet_tracker
6877,unknown,,,3.83,4,170,,,,不明,不明,,stanford-mcf,rejected,18Fall,quantnet_tracker
6878,unknown,,,3.88,4,170,,,,不明,不明,,stanford-mcf,accepted,18Fall,quantnet_tracker
6879,unknown,,,3.64,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6880,unknown,,,3.71,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6881,unknown,,,3.6,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6882,unknown,,,3.45,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6883,unknown,,,3.64,4,168,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6884,unknown,,,3.87,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6885,unknown,,,3.98,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6886,unknown,,,3.9,4,170,,,,不明,不明,,stanford-mcf,rejected,17Fall,quantnet_tracker
6887,unknown,,,3.8,4,169,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6888,unknown,,,3.84,4,170,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6889,unknown,,,4,4,170,,,,不明,不明,,stanford-mcf,accepted,16Fall,quantnet_tracker
6890,unknown,,,3.75,4,169,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6891,unknown,,,3.4,4,170,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6892,unknown,,,3.94,4,170,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6893,unknown,,,3.93,4,170,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6894,unknown,,,3.985,4,168,,,,不明,不明,,stanford-mcf,accepted,16Fall,quantnet_tracker
6895,unknown,,,3.8,4,170,,,,不明,不明,,stanford-mcf,accepted,16Fall,quantnet_tracker
6896,unknown,,,3.69,4,170,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6897,unknown,,,3.9,4,170,,,,不明,不明,,stanford-mcf,rejected,16Fall,quantnet_tracker
6898,unknown,,,3.52,4,168,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6899,unknown,,,3.56,4,166,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6900,unknown,,,3.8,4,168,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6901,unknown,,,3.8,4,170,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6902,unknown,,,3.7,4,167,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6903,unknown,,,3.63,4,169,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6904,unknown,,,3.94,4,170,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6905,unknown,,,3.6,4,170,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6906,unknown,,,3.88,4,165,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6907,unknown,,,3.9,4,170,,,,不明,不明,,stanford-mcf,rejected,15Fall,quantnet_tracker
6908,unknown,,,3.85,4,170,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6909,unknown,,,3.21,4,163,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6910,unknown,,,3.71,4,170,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6911,unknown,,,3.15,4,165,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6912,unknown,,,3.9,4,166,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6913,unknown,,,3.65,4,167,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6914,unknown,,,3.54,4,166,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6915,unknown,,,3.97,4,170,,,,不明,不明,,stanford-mcf,accepted,14Fall,quantnet_tracker
6916,unknown,,,3.67,4,170,108,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6917,unknown,,,3.84,4,170,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6918,unknown,,,3.92,4,130,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6919,unknown,,,3.55,4,170,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6920,unknown,,,3.61,4,166,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6921,unknown,,,3.4,4,170,,,,不明,不明,,stanford-mcf,rejected,14Fall,quantnet_tracker
6922,unknown,,,,4,,,,,不明,不明,,stanford-mcf,rejected,13Fall,quantnet_tracker
6923,unknown,,,3.78,4,166,,,,不明,不明,,stanford-mcf,rejected,13Fall,quantnet_tracker
6924,unknown,,,3.67,4,170,,,,不明,不明,,stanford-mcf,rejected,13Fall,quantnet_tracker
6925,unknown,,,3.7,4,166,112,,,不明,不明,,stanford-mcf,rejected,13Fall,quantnet_tracker
6926,unknown,,,3.5,4,166,,,,不明,不明,,stanford-mcf,rejected,13Fall,quantnet_tracker
6927,unknown,,,3.7,4,166,,,,不明,不明,,stanford-mcf,accepted,13Fall,quantnet_tracker
6928,unknown,,,3.62,4,165,,,,不明,不明,,stanford-mcf,rejected,13Fall,quantnet_tracker
6929,unknown,,,3.55,4,167,109,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6930,unknown,,,3.79,4,164,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6931,unknown,,,3.93,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6932,unknown,,,,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6933,unknown,,,3.5,4,167,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6934,unknown,,,3.4,4,170,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6935,unknown,,,3.75,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6936,unknown,,,3.8,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6937,unknown,,,3.94,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6938,unknown,,,3.6,4,169,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6939,unknown,,,3.7,4,161,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6940,unknown,,,3.48,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6941,unknown,,,3.9,4,165,,,,不明,不明,,stanford-mcf,accepted,12Fall,quantnet_tracker
6942,unknown,,,3.65,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6943,unknown,,,3.82,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6944,unknown,,,3.6,4,166,111,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6945,unknown,,,3.9,4,166,,,,不明,不明,,stanford-mcf,accepted,12Fall,quantnet_tracker
6946,unknown,,,3.98,4,166,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6947,unknown,,,3.77,4,153,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6948,unknown,,,3.9,4,169,,,,不明,不明,,stanford-mcf,rejected,12Fall,quantnet_tracker
6949,unknown,,,3.78,4,166,,,,不明,不明,,stanford-mcf,accepted,12Fall,quantnet_tracker
6950,unknown,,,3.5,4,166,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6951,unknown,,,,4,165,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6952,unknown,,,,4,,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6953,unknown,,,3.8,4,166,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6954,unknown,,,3.7,4,166,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6955,unknown,,,3.96,4,166,,,,不明,不明,,stanford-mcf,accepted,11Fall,quantnet_tracker
6956,unknown,,,,4,,,,,不明,不明,,stanford-mcf,accepted,11Fall,quantnet_tracker
6957,unknown,,,3.9,4,166,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6958,unknown,,,3.62,4,166,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6959,unknown,,,,4,170,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
6960,unknown,,,3.68,4,166,,,,不明,不明,,stanford-mcf,rejected,11Fall,quantnet_tracker
